orthogroup,grasspea,faba,medicago,pea,composition_label,nb_pair
OG0022953,LATSA3860_EIv1.0_0237000,,MtrunA17_Chr2g0290111,Psat1g175240,1034,3
OG0022956,LATSA3860_EIv1.0_0238480,,MtrunA17_Chr5g0444781,Psat4g145920,1034,3
OG0022960,LATSA3860_EIv1.0_0239040,,MtrunA17_Chr4g0003321,Psat7g256360,1034,3
OG0022966,LATSA3860_EIv1.0_0241480,,MtrunA17_Chr7g0265601,Psat3g036480,1034,3
OG0022977,LATSA3860_EIv1.0_0249040,,MtrunA17_Chr1g0160161,Psat6g042160,1034,3
OG0022980,LATSA3860_EIv1.0_0250180,,MtrunA17_Chr8g0351501,Psat4g149640,1034,3
OG0022986,LATSA3860_EIv1.0_0252360,,MtrunA17_Chr8g0335341,Psat4g224960,1034,3
OG0022989,LATSA3860_EIv1.0_0253270,,,Psat5g127000,1004,1
OG0023009,LATSA3860_EIv1.0_0265520,,MtrunA17_Chr8g0360981,Psat4g136800,1034,3
OG0023010,LATSA3860_EIv1.0_0265620,,MtrunA17_Chr8g0354981,Psat4g143240,1034,3
OG0023022,LATSA3860_EIv1.0_0270760,,MtrunA17_Chr5g0433041,Psat0s3486g0040,1034,3
OG0023035,LATSA3860_EIv1.0_0273870,,MtrunA17_Chr8g0392521,Psat2g084880,1034,3
OG0023038,LATSA3860_EIv1.0_0276000,,MtrunA17_Chr8g0352441,Psat4g192840,1034,3
OG0023046,LATSA3860_EIv1.0_0279500,,MtrunA17_Chr4g0067921,Psat4g025040,1034,3
OG0023052,LATSA3860_EIv1.0_0284330,,MtrunA17_Chr7g0222801,Psat3g184400,1034,3
OG0023054,LATSA3860_EIv1.0_0286820,,MtrunA17_Chr4g0075581,Psat4g003440,1034,3
OG0023055,LATSA3860_EIv1.0_0286830,,MtrunA17_Chr4g0075571,Psat4g003480,1034,3
OG0023056,LATSA3860_EIv1.0_0286880,,MtrunA17_Chr4g0075531,Psat4g003600,1034,3
OG0023061,LATSA3860_EIv1.0_0289920,,MtrunA17_Chr2g0282511,Psat1g203840,1034,3
OG0023069,LATSA3860_EIv1.0_0293940,,MtrunA17_Chr5g0425141,Psat2g075320,1034,3
OG0023081,LATSA3860_EIv1.0_0299900,,,Psat1g126000,1004,1
OG0023087,LATSA3860_EIv1.0_0302760,,MtrunA17_Chr6g0457391,Psat1g079040,1034,3
OG0023093,LATSA3860_EIv1.0_0306070,,MtrunA17_Chr4g0042551,Psat7g159440,1034,3
OG0023103,LATSA3860_EIv1.0_0309730,,MtrunA17_Chr1g0179611,Psat0s957g0040,1034,3
OG0023136,LATSA3860_EIv1.0_0326850,,MtrunA17_Chr8g0377771,Psat7g076200,1034,3
OG0023139,LATSA3860_EIv1.0_0328260,,MtrunA17_Chr5g0430251,Psat2g057680,1034,3
OG0023140,LATSA3860_EIv1.0_0328700,,MtrunA17_Chr1g0166351,Psat6g103520,1034,3
OG0023141,LATSA3860_EIv1.0_0328890,,MtrunA17_Chr4g0063821,Psat4g038680,1034,3
OG0023147,LATSA3860_EIv1.0_0331680,,MtrunA17_Chr8g0337401,Psat4g215800,1034,3
OG0023149,LATSA3860_EIv1.0_0331810,,MtrunA17_Chr3g0080351,Psat5g225520,1034,3
OG0023162,LATSA3860_EIv1.0_0336340,,MtrunA17_Chr3g0090531,Psat5g213120,1034,3
OG0023164,LATSA3860_EIv1.0_0337150,,,Psat3g044560,1004,1
OG0023167,LATSA3860_EIv1.0_0339620,,MtrunA17_Chr2g0286811,Psat1g186160,1034,3
OG0023183,LATSA3860_EIv1.0_0347630,,MtrunA17_Chr4g0027821,Psat0ss2518g0280,1034,3
OG0023192,LATSA3860_EIv1.0_0352890,,MtrunA17_Chr2g0293671,Psat1g163400,1034,3
OG0023208,LATSA3860_EIv1.0_0364300,,MtrunA17_Chr7g0263471,Psat3g047480,1034,3
OG0023217,LATSA3860_EIv1.0_0367410,,MtrunA17_Chr7g0215731,Psat3g195800,1034,3
OG0023218,LATSA3860_EIv1.0_0367750,,MtrunA17_Chr4g0060821,Psat4g050160,1034,3
OG0023226,LATSA3860_EIv1.0_0371450,,MtrunA17_Chr8g0356381,Psat4g142240,1034,3
OG0023231,LATSA3860_EIv1.0_0374410,,,Psat2g130120,1004,1
OG0023236,LATSA3860_EIv1.0_0375900,,,Psat4g222360,1004,1
OG0023238,LATSA3860_EIv1.0_0376250,,MtrunA17_Chr3g0099751,Psat5g175320,1034,3
OG0023241,LATSA3860_EIv1.0_0377240,,MtrunA17_Chr4g0041781,Psat7g162960,1034,3
OG0023249,LATSA3860_EIv1.0_0380650,,MtrunA17_Chr3g0083511,Psat5g217760,1034,3
OG0023253,LATSA3860_EIv1.0_0381880,,MtrunA17_Chr3g0114191,Psat5g145120,1034,3
OG0023261,LATSA3860_EIv1.0_0387150,,MtrunA17_Chr8g0360731,Psat4g138120,1034,3
OG0023264,LATSA3860_EIv1.0_0387980,,MtrunA17_Chr3g0112101,Psat5g123400,1034,3
OG0023265,LATSA3860_EIv1.0_0389610,,,Psat6g093320,1004,1
OG0023268,LATSA3860_EIv1.0_0390500,,MtrunA17_Chr1g0181521,Psat6g070160,1034,3
OG0023278,LATSA3860_EIv1.0_0391870,,,Psat7g082040,1004,1
OG0023279,LATSA3860_EIv1.0_0392090,,MtrunA17_Chr2g0322721,Psat5g264240,1034,3
OG0023280,LATSA3860_EIv1.0_0392830,,,Psat2g095280,1004,1
OG0023286,LATSA3860_EIv1.0_0398520,,MtrunA17_Chr8g0342401,Psat4g188240,1034,3
OG0023292,LATSA3860_EIv1.0_0402120,,MtrunA17_Chr2g0312811,Psat1g010480,1034,3
OG0023304,LATSA3860_EIv1.0_0408090,,MtrunA17_Chr4g0037001,Psat0s3957g0080,1034,3
OG0023313,LATSA3860_EIv1.0_0411630,,MtrunA17_Chr4g0031971,Psat7g209760,1034,3
OG0023314,LATSA3860_EIv1.0_0412030,,MtrunA17_Chr3g0102781,Psat5g166560,1034,3
OG0023319,LATSA3860_EIv1.0_0414390,,MtrunA17_Chr3g0145591,Psat5g002640,1034,3
OG0023334,LATSA3860_EIv1.0_0421510,,MtrunA17_Chr2g0282561,Psat1g203680,1034,3
OG0023338,LATSA3860_EIv1.0_0424790,,MtrunA17_Chr2g0278001,Psat2g178200,1034,3
OG0023349,LATSA3860_EIv1.0_0431860,,MtrunA17_Chr1g0153371,Psat6g012440,1034,3
OG0023360,LATSA3860_EIv1.0_0436350,,,Psat5g294200,1004,1
OG0023362,LATSA3860_EIv1.0_0436460,,MtrunA17_Chr1g0201561,Psat6g190880,1034,3
OG0023365,LATSA3860_EIv1.0_0439040,,MtrunA17_Chr8g0362131,Psat4g138160,1034,3
OG0023370,LATSA3860_EIv1.0_0441270,,MtrunA17_Chr1g0162741,Psat6g097560,1034,3
OG0023372,LATSA3860_EIv1.0_0441890,,,Psat7g143080,1004,1
OG0023386,LATSA3860_EIv1.0_0446510,,MtrunA17_Chr3g0100081,Psat6g174520,1034,3
OG0023389,LATSA3860_EIv1.0_0447630,,MtrunA17_Chr4g0049281,Psat7g263680,1034,3
OG0023390,LATSA3860_EIv1.0_0447730,,MtrunA17_Chr4g0000501,Psat7g263920,1034,3
OG0023392,LATSA3860_EIv1.0_0448010,,MtrunA17_Chr3g0112261,Psat5g124760,1034,3
OG0023404,LATSA3860_EIv1.0_0455970,,MtrunA17_Chr6g0452231,Psat1g077560,1034,3
OG0023411,LATSA3860_EIv1.0_0461370,,MtrunA17_Chr7g0251801,Psat0s616g0040,1034,3
OG0023413,LATSA3860_EIv1.0_0461600,,MtrunA17_Chr6g0450831,Psat1g058640,1034,3
OG0023429,LATSA3860_EIv1.0_0470840,,MtrunA17_Chr4g0039991,Psat7g170120,1034,3
OG0023433,LATSA3860_EIv1.0_0473190,,MtrunA17_Chr1g0168121,Psat6g105960,1034,3
OG0023439,LATSA3860_EIv1.0_0476430,,MtrunA17_Chr3g0126781,Psat5g078680,1034,3
OG0023442,LATSA3860_EIv1.0_0477570,,MtrunA17_Chr4g0046131,Psat7g118320,1034,3
OG0023444,LATSA3860_EIv1.0_0479690,,MtrunA17_Chr8g0366561,Psat4g121760,1034,3
OG0023448,LATSA3860_EIv1.0_0481830,,,Psat1g181000,1004,1
OG0023452,LATSA3860_EIv1.0_0484380,,MtrunA17_Chr4g0051841,Psat2g000640,1034,3
OG0023456,LATSA3860_EIv1.0_0487890,,MtrunA17_Chr7g0237771,Psat3g143280,1034,3
OG0023463,LATSA3860_EIv1.0_0494200,,MtrunA17_Chr2g0328741,Psat5g285840,1034,3
OG0023472,LATSA3860_EIv1.0_0499760,,MtrunA17_Chr3g0130851,Psat5g058840,1034,3
OG0023474,LATSA3860_EIv1.0_0501340,,MtrunA17_Chr6g0478181,Psat1g118000,1034,3
OG0023484,LATSA3860_EIv1.0_0507850,,MtrunA17_Chr2g0291761,Psat1g169600,1034,3
OG0023485,LATSA3860_EIv1.0_0511420,,MtrunA17_Chr8g0341821,Psat0s4107g0040,1034,3
OG0023490,LATSA3860_EIv1.0_0515370,,MtrunA17_Chr4g0047031,Psat7g115320,1034,3
OG0023495,LATSA3860_EIv1.0_0520060,,MtrunA17_Chr7g0220381,Psat3g203880,1034,3
OG0023496,LATSA3860_EIv1.0_0520070,,MtrunA17_Chr7g0220371,Psat3g203920,1034,3
OG0023499,LATSA3860_EIv1.0_0522240,,MtrunA17_Chr1g0211831,Psat6g233200,1034,3
OG0023502,LATSA3860_EIv1.0_0522700,,MtrunA17_Chr3g0093001,Psat5g183080,1034,3
OG0023505,LATSA3860_EIv1.0_0526670,,,Psat5g301440,1004,1
OG0023507,LATSA3860_EIv1.0_0527890,,,Psat6g049720,1004,1
OG0023508,LATSA3860_EIv1.0_0527930,,MtrunA17_Chr1g0170671,Psat6g049600,1034,3
OG0023511,LATSA3860_EIv1.0_0530370,,MtrunA17_Chr1g0192331,Psat6g151320,1034,3
OG0023512,LATSA3860_EIv1.0_0530710,,,Psat1g050280,1004,1
OG0023514,LATSA3860_EIv1.0_0532860,,,Psat7g129040,1004,1
OG0023519,LATSA3860_EIv1.0_0534860,,MtrunA17_Chr1g0211191,Psat6g232280,1034,3
OG0023525,LATSA3860_EIv1.0_0536750,,,Psat4g038240,1004,1
OG0023529,LATSA3860_EIv1.0_0538420,,MtrunA17_Chr7g0226771,Psat3g156720,1034,3
OG0023538,LATSA3860_EIv1.0_0541260,,MtrunA17_Chr3g0123101,Psat5g093880,1034,3
OG0023552,LATSA3860_EIv1.0_0547620,,MtrunA17_Chr8g0342501,Psat4g187760,1034,3
OG0023568,LATSA3860_EIv1.0_0558460,,MtrunA17_Chr7g0242711,Psat3g126880,1034,3
OG0023569,LATSA3860_EIv1.0_0558510,,MtrunA17_Chr1g0180771,Psat6g073000,1034,3
OG0023573,LATSA3860_EIv1.0_0560470,,MtrunA17_Chr7g0246991,Psat3g111720,1034,3
OG0023576,LATSA3860_EIv1.0_0561250,,MtrunA17_Chr3g0114561,Psat5g132120,1034,3
OG0023581,LATSA3860_EIv1.0_0562260,,,Psat0s3071g0120,1004,1
OG0023584,LATSA3860_EIv1.0_0563060,,,Psat5g125840,1004,1
OG0023586,LATSA3860_EIv1.0_0565470,,MtrunA17_Chr1g0171071,Psat6g093840,1034,3
OG0023596,LATSA3860_EIv1.0_0571010,,MtrunA17_Chr5g0420701,Psat2g095560,1034,3
OG0023597,LATSA3860_EIv1.0_0571590,,MtrunA17_Chr8g0364881,Psat4g126240,1034,3
OG0023601,LATSA3860_EIv1.0_0575500,,,Psat3g047600,1004,1
OG0023606,LATSA3860_EIv1.0_0579180,,MtrunA17_Chr3g0144141,Psat5g010560,1034,3
OG0023615,LATSA3860_EIv1.0_0586030,,MtrunA17_Chr1g0209541,Psat6g225720,1034,3
OG0023616,LATSA3860_EIv1.0_0586410,,MtrunA17_Chr7g0275871,Psat3g001880,1034,3
OG0023619,LATSA3860_EIv1.0_0588770,,,Psat6g041160,1004,1
OG0023621,LATSA3860_EIv1.0_0589950,,,Psat6g199720,1004,1
OG0023622,LATSA3860_EIv1.0_0590300,,,Psat4g052000,1004,1
OG0023624,LATSA3860_EIv1.0_0590380,,MtrunA17_Chr3g0109791,Psat5g142200,1034,3
OG0023628,LATSA3860_EIv1.0_0592000,,MtrunA17_Chr7g0260171,Psat3g062640,1034,3
OG0023631,LATSA3860_EIv1.0_0593840,,MtrunA17_Chr2g0300501,Psat1g133400,1034,3
OG0023634,LATSA3860_EIv1.0_0596710,,MtrunA17_Chr4g0021081,Psat0s643g0040,1034,3
OG0023642,LATSA3860_EIv1.0_0599680,,MtrunA17_Chr1g0194661,Psat6g161560,1034,3
OG0023650,LATSA3860_EIv1.0_0607600,,,Psat5g306840,1004,1
OG0023657,LATSA3860_EIv1.0_0610860,,MtrunA17_Chr2g0294771,Psat1g159920,1034,3
OG0023661,LATSA3860_EIv1.0_0612340,,MtrunA17_Chr8g0347621,Psat4g158920,1034,3
OG0023675,LATSA3860_EIv1.0_0620650,,MtrunA17_Chr4g0058631,Psat4g059720,1034,3
OG0023682,LATSA3860_EIv1.0_0624200,,MtrunA17_Chr4g0034961,Psat7g184720,1034,3
OG0023688,LATSA3860_EIv1.0_0628680,,MtrunA17_Chr4g0029791,Psat7g222640,1034,3
OG0023691,LATSA3860_EIv1.0_0634820,,MtrunA17_Chr2g0287061,Psat1g185160,1034,3
OG0023694,LATSA3860_EIv1.0_0636510,,,Psat1g175840,1004,1
OG0023696,LATSA3860_EIv1.0_0001370,,MtrunA17_Chr2g0293951,Psat0s2469g0120,1034,3
OG0023697,LATSA3860_EIv1.0_0001500,,MtrunA17_Chr3g0102501,Psat5g166760,1034,3
OG0023701,LATSA3860_EIv1.0_0003110,,MtrunA17_Chr2g0300341,Psat1g132880,1034,3
OG0023718,LATSA3860_EIv1.0_0016470,,MtrunA17_Chr5g0415221,Psat2g116360,1034,3
OG0023729,LATSA3860_EIv1.0_0025250,,MtrunA17_Chr5g0425581,Psat5g111920,1034,3
OG0023733,LATSA3860_EIv1.0_0026640,,MtrunA17_Chr5g0411131,Psat2g136680,1034,3
OG0023735,LATSA3860_EIv1.0_0026990,,MtrunA17_Chr3g0136851,Psat5g033520,1034,3
OG0023738,LATSA3860_EIv1.0_0028930,,MtrunA17_Chr4g0048371,Psat7g109320,1034,3
OG0023743,LATSA3860_EIv1.0_0031120,,MtrunA17_Chr4g0024331,Psat7g153280,1034,3
OG0023748,LATSA3860_EIv1.0_0033290,,MtrunA17_Chr4g0061521,Psat4g047680,1034,3
OG0023749,LATSA3860_EIv1.0_0034320,,MtrunA17_Chr8g0387801,Psat7g027880,1034,3
OG0023750,LATSA3860_EIv1.0_0034420,,,Psat5g109480,1004,1
OG0023753,LATSA3860_EIv1.0_0036180,,MtrunA17_Chr4g0060721,Psat4g051240,1034,3
OG0023757,LATSA3860_EIv1.0_0038050,,MtrunA17_Chr1g0167811,Psat6g105440,1034,3
OG0023758,LATSA3860_EIv1.0_0039400,,MtrunA17_Chr8g0368001,Psat4g116080,1034,3
OG0023759,LATSA3860_EIv1.0_0040880,,MtrunA17_Chr5g0436301,Psat2g035960,1034,3
OG0023779,LATSA3860_EIv1.0_0061230,,MtrunA17_Chr7g0224841,Psat6g022360,1034,3
OG0023783,LATSA3860_EIv1.0_0064930,,MtrunA17_Chr8g0336951,Psat0s4427g0040,1034,3
OG0023784,LATSA3860_EIv1.0_0066610,,MtrunA17_Chr1g0150441,Psat6g024640,1034,3
OG0023785,LATSA3860_EIv1.0_0066760,,MtrunA17_Chr2g0328021,Psat5g283680,1034,3
OG0023786,LATSA3860_EIv1.0_0067030,,,Psat5g127960,1004,1
OG0023793,LATSA3860_EIv1.0_0071660,,MtrunA17_Chr7g0223891,Psat3g182840,1034,3
OG0023794,LATSA3860_EIv1.0_0073910,,MtrunA17_Chr2g0327921,Psat5g283320,1034,3
OG0023808,LATSA3860_EIv1.0_0080660,,MtrunA17_Chr7g0275321,Psat3g004000,1034,3
OG0023809,LATSA3860_EIv1.0_0081190,,MtrunA17_Chr8g0350831,Psat4g151400,1034,3
OG0023816,LATSA3860_EIv1.0_0087640,,,Psat4g136840,1004,1
OG0023820,LATSA3860_EIv1.0_0095070,,,Psat5g300960,1004,1
OG0023839,LATSA3860_EIv1.0_0119500,,MtrunA17_Chr4g0056031,Psat4g072600,1034,3
OG0023845,LATSA3860_EIv1.0_0125090,,MtrunA17_Chr3g0078571,Psat5g229880,1034,3
OG0023846,LATSA3860_EIv1.0_0125390,,MtrunA17_Chr3g0122291,Psat6g018720,1034,3
OG0023847,LATSA3860_EIv1.0_0126670,,MtrunA17_Chr6g0458361,Psat1g083560,1034,3
OG0023848,LATSA3860_EIv1.0_0127900,,MtrunA17_Chr8g0386651,Psat7g034160,1034,3
OG0023853,LATSA3860_EIv1.0_0133340,,,Psat2g190520,1004,1
OG0023855,LATSA3860_EIv1.0_0136470,,MtrunA17_Chr8g0349051,Psat4g155360,1034,3
OG0023857,LATSA3860_EIv1.0_0136730,,,Psat7g099480,1004,1
OG0023864,LATSA3860_EIv1.0_0152300,,MtrunA17_Chr2g0279791,Psat1g214560,1034,3
OG0023871,LATSA3860_EIv1.0_0155390,,,Psat7g022720,1004,1
OG0023879,LATSA3860_EIv1.0_0161920,,MtrunA17_Chr6g0464591,Psat1g101080,1034,3
OG0023882,LATSA3860_EIv1.0_0166480,,MtrunA17_Chr1g0192371,Psat6g151440,1034,3
OG0023883,LATSA3860_EIv1.0_0171640,,MtrunA17_Chr5g0394131,Psat4g211000,1034,3
OG0023887,LATSA3860_EIv1.0_0181390,,MtrunA17_Chr4g0046281,Psat7g117280,1034,3
OG0023890,LATSA3860_EIv1.0_0183280,,MtrunA17_Chr6g0458391,Psat1g083280,1034,3
OG0023906,LATSA3860_EIv1.0_0206110,,MtrunA17_Chr2g0329841,Psat5g291120,1034,3
OG0023907,LATSA3860_EIv1.0_0211750,,MtrunA17_Chr7g0249691,Psat3g102240,1034,3
OG0023909,LATSA3860_EIv1.0_0213800,,MtrunA17_Chr4g0001601,Psat7g263200,1034,3
OG0023916,LATSA3860_EIv1.0_0221080,,MtrunA17_Chr1g0178991,Psat6g080560,1034,3
OG0023919,LATSA3860_EIv1.0_0225080,,MtrunA17_Chr8g0373451,Psat4g092120,1034,3
OG0023928,LATSA3860_EIv1.0_0237760,,MtrunA17_Chr1g0180431,Psat6g074800,1034,3
OG0023937,LATSA3860_EIv1.0_0265020,,MtrunA17_Chr3g0119701,Psat5g110400,1034,3
OG0023940,LATSA3860_EIv1.0_0267740,,MtrunA17_Chr4g0029171,Psat7g225160,1034,3
OG0023945,LATSA3860_EIv1.0_0273970,,MtrunA17_Chr3g0131921,Psat5g053520,1034,3
OG0023957,LATSA3860_EIv1.0_0297470,,MtrunA17_Chr5g0405291,Psat2g155200,1034,3
OG0023958,LATSA3860_EIv1.0_0298380,,MtrunA17_Chr6g0460521,Psat3g084720,1034,3
OG0023966,LATSA3860_EIv1.0_0315690,,MtrunA17_Chr4g0009801,Psat7g239120,1034,3
OG0023967,LATSA3860_EIv1.0_0323760,,MtrunA17_Chr4g0063171,Psat4g040560,1034,3
OG0023979,LATSA3860_EIv1.0_0379580,,MtrunA17_Chr2g0334081,Psat5g308160,1034,3
OG0023983,LATSA3860_EIv1.0_0402410,,MtrunA17_Chr8g0336181,Psat5g248840,1034,3
OG0023999,LATSA3860_EIv1.0_0473740,,MtrunA17_Chr5g0424231,Psat2g096080,1034,3
OG0024006,LATSA3860_EIv1.0_0520200,,MtrunA17_Chr8g0367371,Psat4g119800,1034,3
OG0024008,LATSA3860_EIv1.0_0529010,,,Psat6g192560,1004,1
OG0024014,LATSA3860_EIv1.0_0565640,,MtrunA17_Chr4g0058611,Psat0s2493g0040,1034,3
OG0024020,LATSA3860_EIv1.0_0621640,,MtrunA17_Chr8g0390231,Psat7g014440,1034,3
OG0024026,LATSA3860_EIv1.0_0009410,,MtrunA17_Chr3g0127601,Psat5g073480,1034,3
OG0024028,LATSA3860_EIv1.0_0093670,,MtrunA17_Chr7g0228721,Psat3g177160,1034,3
OG0024031,LATSA3860_EIv1.0_0126480,,MtrunA17_Chr1g0203721,Psat6g199280,1034,3
OG0024032,LATSA3860_EIv1.0_0126550,,MtrunA17_Chr2g0332771,Psat5g301360,1034,3
OG0025508,LATSA3860_EIv1.0_0493110,,,Psat1g219480,1004,1
OG0025518,LATSA3860_EIv1.0_0129490,,,Psat2g054760,1004,1
OG0025620,LATSA3860_EIv1.0_0108890,,,Psat0s4797g0080,1004,1
OG0025702,LATSA3860_EIv1.0_0291120,,,Psat7g099640,1004,1
OG0025711,LATSA3860_EIv1.0_0306480,,,Psat5g104160,1004,1
OG0025802,LATSA3860_EIv1.0_0422370,,,Psat1g067760,1004,1
OG0025813,LATSA3860_EIv1.0_0438610,,,Psat2g180760,1004,1
OG0025825,LATSA3860_EIv1.0_0452990,,,Psat3g065520,1004,1
OG0025844,LATSA3860_EIv1.0_0473480,,,Psat5g290000,1004,1
OG0025877,LATSA3860_EIv1.0_0518200,,,Psat5g259760,1004,1
OG0025905,LATSA3860_EIv1.0_0542380,,,Psat6g134880,1004,1
OG0025915,LATSA3860_EIv1.0_0556100,,,Psat5g176600,1004,1
OG0025923,LATSA3860_EIv1.0_0571910,,,Psat3g075840,1004,1
OG0025924,LATSA3860_EIv1.0_0574230,,,Psat3g137200,1004,1
OG0025967,LATSA3860_EIv1.0_0614230,,,Psat1g071840,1004,1
OG0025968,LATSA3860_EIv1.0_0614260,,,Psat1g071880,1004,1
OG0025983,LATSA3860_EIv1.0_0625740,,,Psat7g123240,1004,1
OG0026019,LATSA3860_EIv1.0_0023020,,,Psat5g000680,1004,1
OG0026045,LATSA3860_EIv1.0_0042190,,,Psat6g091640,1004,1
OG0026085,LATSA3860_EIv1.0_0076960,,,Psat7g242240,1004,1
OG0026120,LATSA3860_EIv1.0_0099850,,,Psat3g074360,1004,1
OG0026125,LATSA3860_EIv1.0_0103750,,,Psat0s3650g0240,1004,1
OG0026136,LATSA3860_EIv1.0_0107100,,,Psat2g105200,1004,1
OG0026145,LATSA3860_EIv1.0_0111330,,,Psat6g038080,1004,1
OG0026213,LATSA3860_EIv1.0_0150330,,,Psat4g045680,1004,1
OG0026231,LATSA3860_EIv1.0_0163830,,,Psat6g080880,1004,1
OG0026246,LATSA3860_EIv1.0_0171270,,,Psat2g014640,1004,1
OG0026257,LATSA3860_EIv1.0_0176780,,,Psat4g177520,1004,1
OG0026281,LATSA3860_EIv1.0_0189860,,,Psat5g232640,1004,1
OG0026283,LATSA3860_EIv1.0_0190450,,,Psat0s3634g0120,1004,1
OG0026296,LATSA3860_EIv1.0_0198350,,,Psat3g062960,1004,1
OG0026320,LATSA3860_EIv1.0_0208430,,,Psat4g168600,1004,1
OG0026331,LATSA3860_EIv1.0_0212180,,,Psat7g164880,1004,1
OG0026336,LATSA3860_EIv1.0_0215700,,,Psat7g221680,1004,1
OG0026346,LATSA3860_EIv1.0_0219020,,,Psat6g243080,1004,1
OG0026380,LATSA3860_EIv1.0_0239050,,,Psat7g256400,1004,1
OG0026403,LATSA3860_EIv1.0_0252320,,,Psat7g021520,1004,1
OG0026415,LATSA3860_EIv1.0_0258700,,,Psat4g225560,1004,1
OG0026476,LATSA3860_EIv1.0_0289340,,,Psat0s1241g0040,1004,1
OG0026487,LATSA3860_EIv1.0_0292150,,,Psat5g244000,1004,1
OG0026494,LATSA3860_EIv1.0_0294700,,,Psat0s922g0040,1004,1
OG0026516,LATSA3860_EIv1.0_0303500,,,Psat5g265800,1004,1
OG0026537,LATSA3860_EIv1.0_0312970,,,Psat6g147360,1004,1
OG0026558,LATSA3860_EIv1.0_0327110,,,Psat6g106320,1004,1
OG0026572,LATSA3860_EIv1.0_0335200,,,Psat7g100040,1004,1
OG0026607,LATSA3860_EIv1.0_0352290,,,Psat0s1048g0160,1004,1
OG0026624,LATSA3860_EIv1.0_0360200,,,Psat0s39g0040,1004,1
OG0026655,LATSA3860_EIv1.0_0374500,,,Psat2g150520,1004,1
OG0026675,LATSA3860_EIv1.0_0383090,,,Psat3g023840,1004,1
OG0026694,LATSA3860_EIv1.0_0392230,,,Psat4g150080,1004,1
OG0026696,LATSA3860_EIv1.0_0393050,,,Psat5g136680,1004,1
OG0026714,LATSA3860_EIv1.0_0400030,,,Psat0s5388g0040,1004,1
OG0026764,LATSA3860_EIv1.0_0427360,,,Psat7g045840,1004,1
OG0026765,LATSA3860_EIv1.0_0427770,,,Psat1g107920,1004,1
OG0026777,LATSA3860_EIv1.0_0433120,,,Psat4g081280,1004,1
OG0026785,LATSA3860_EIv1.0_0437050,,,Psat5g215920,1004,1
OG0026786,LATSA3860_EIv1.0_0437070,,,Psat5g218960,1004,1
OG0026795,LATSA3860_EIv1.0_0443930,,,Psat7g078200,1004,1
OG0026853,LATSA3860_EIv1.0_0475430,,,Psat6g040720,1004,1
OG0026869,LATSA3860_EIv1.0_0482180,,,Psat4g052080,1004,1
OG0026870,LATSA3860_EIv1.0_0482190,,,Psat7g030920,1004,1
OG0026901,LATSA3860_EIv1.0_0494950,,,Psat6g075320,1004,1
OG0026902,LATSA3860_EIv1.0_0494980,,,Psat3g178240,1004,1
OG0026904,LATSA3860_EIv1.0_0495970,,,Psat7g000560,1004,1
OG0026913,LATSA3860_EIv1.0_0498480,,,Psat1g049440,1004,1
OG0026922,LATSA3860_EIv1.0_0503910,,,Psat5g187480,1004,1
OG0026925,LATSA3860_EIv1.0_0504290,,,Psat2g050880,1004,1
OG0026951,LATSA3860_EIv1.0_0518130,,,Psat6g027800,1004,1
OG0026966,LATSA3860_EIv1.0_0525740,,,Psat4g030040,1004,1
OG0026972,LATSA3860_EIv1.0_0528980,,,Psat0s3561g0120,1004,1
OG0026996,LATSA3860_EIv1.0_0541870,,,Psat4g140560,1004,1
OG0027023,LATSA3860_EIv1.0_0551880,,,Psat1g095680,1004,1
OG0027032,LATSA3860_EIv1.0_0555080,,,Psat5g172760,1004,1
OG0027054,LATSA3860_EIv1.0_0567260,,,Psat4g205720,1004,1
OG0027065,LATSA3860_EIv1.0_0571200,,,Psat7g013920,1004,1
OG0027090,LATSA3860_EIv1.0_0585490,,,Psat0s2304g0080,1004,1
OG0027100,LATSA3860_EIv1.0_0593430,,,Psat6g061760,1004,1
OG0027106,LATSA3860_EIv1.0_0598720,,,Psat6g024920,1004,1
OG0027111,LATSA3860_EIv1.0_0600330,,,Psat7g122560,1004,1
OG0027142,LATSA3860_EIv1.0_0620380,,,Psat0s635g0040,1004,1
OG0027161,LATSA3860_EIv1.0_0636180,,,Psat0ss5705g0080,1004,1
OG0027181,LATSA3860_EIv1.0_0009800,,,Psat7g009440,1004,1
OG0027185,LATSA3860_EIv1.0_0011880,,,Psat2g016920,1004,1
OG0027220,LATSA3860_EIv1.0_0034620,,,Psat5g205240,1004,1
OG0027227,LATSA3860_EIv1.0_0037350,,,Psat1g014720,1004,1
OG0027229,LATSA3860_EIv1.0_0037820,,,Psat5g203480,1004,1
OG0027233,LATSA3860_EIv1.0_0043510,,,Psat6g057480,1004,1
OG0027234,LATSA3860_EIv1.0_0043520,,,Psat6g057440,1004,1
OG0027242,LATSA3860_EIv1.0_0050110,,,Psat1g201720,1004,1
OG0027243,LATSA3860_EIv1.0_0050730,,,Psat0s1478g0080,1004,1
OG0027253,LATSA3860_EIv1.0_0056800,,,Psat6g057640,1004,1
OG0027257,LATSA3860_EIv1.0_0058760,,,Psat5g132400,1004,1
OG0027263,LATSA3860_EIv1.0_0064060,,,Psat6g189680,1004,1
OG0027279,LATSA3860_EIv1.0_0080920,,,Psat4g034240,1004,1
OG0027329,LATSA3860_EIv1.0_0107520,,,Psat6g062680,1004,1
